id,pubMedId,publishedDateForPrint,title,authors,openAccess
1021979,15454084,2004 Oct 01,Mammalian Ryk is a Wnt coreceptor required for stimulation of neurite outgrowth.,Lu W; Yamamoto V; Ortega B; Baltimore D,False
1019706,15163412,2004 May 28,RNA and RNA binding proteins participate in early stages of cell spreading through spreading initiation centers.,de Hoog CL; Foster LJ; Mann M,False
1021949,15479635,2004 Oct 15,Mapping the location of TFIIB within the RNA polymerase II transcription preinitiation complex: a model for the structure of the PIC.,Chen HT; Hahn S,False
1021815,15479643,2004 Oct 15,Removal of Ca2+ channel beta3 subunit enhances Ca2+ oscillation frequency and insulin exocytosis.,Berggren PO; Yang SN; Murakami M; Efanov AM; Uhles S; Köhler M; Moede T; Fernström A; Appelskog IB; Aspinwall CA; Zaitsev SV; Larsson O; de Vargas LM; Fecher-Trost C; Weissgerber P; Ludwig A; Leibiger B; Juntti-Berggren L; Barker CJ; Gromada J; Freichel M; Leibiger IB; Flockerzi V,False
1021821,15454079,2004 Oct 01,Architecture of the hin synaptic complex during recombination: the recombinase subunits translocate with the DNA strands.,Dhar G; Sanders ER; Johnson RC,False
1021746,15369677,2004 Sep 17,C. elegans LIN-18 is a Ryk ortholog and functions in parallel to LIN-17/Frizzled in Wnt signaling.,Inoue T; Oz HS; Wiland D; Gharib S; Deshpande R; Hill RJ; Katz WS; Sternberg PW,False
1021767,15479639,2004 Oct 15,RIC-8 is required for GPR-1/2-dependent Galpha function during asymmetric division of C. elegans embryos.,Afshar K; Willard FS; Colombo K; Johnston CA; McCudden CR; Siderovski DP; Gönczy P,False
1021001,15339661,2004 Sep 03,Chromatin architecture of the human genome: gene-rich domains are enriched in open chromatin fibers.,Gilbert N; Boyle S; Fiegler H; Woodfine K; Carter NP; Bickmore WA,False
1021230,15369675,2004 Sep 17,Caveolin-stabilized membrane domains as multifunctional transport and sorting devices in endocytic membrane traffic.,Pelkmans L; Bürli T; Zerial M; Helenius A,False
1021600,15339664,2004 Sep 03,Endocytosis by random initiation and stabilization of clathrin-coated pits.,Ehrlich M; Boll W; Van Oijen A; Hariharan R; Chandran K; Nibert ML; Kirchhausen T,False
1021562,15339666,2004 Sep 03,Alternative splicing of Drosophila Dscam generates axon guidance receptors that exhibit isoform-specific homophilic binding.,Wojtowicz WM; Flanagan JJ; Millard SS; Zipursky SL; Clemens JC,False
1020953,15294162,2004 Aug 06,PI3Kgamma modulates the cardiac response to chronic pressure overload by distinct kinase-dependent and -independent effects.,Patrucco E; Notte A; Barberis L; Selvetella G; Maffei A; Brancaccio M; Marengo S; Russo G; Azzolino O; Rybalkin SD; Silengo L; Altruda F; Wetzker R; Wymann MP; Lembo G; Hirsch E,False
1013129,12705873,2003 Apr 18,"painless, a Drosophila gene essential for nociception.",Tracey WD; Wilson RI; Laurent G; Benzer S,False
1021408,15369669,2004 Sep 17,Neuroprotection in ischemia: blocking calcium-permeable acid-sensing ion channels.,Xiong ZG; Zhu XM; Chu XP; Minami M; Hey J; Wei WL; MacDonald JF; Wemmie JA; Price MP; Welsh MJ; Simon RP,False
1019944,15210110,2004 Jun 25,Cln3 activates G1-specific transcription via phosphorylation of the SBF bound repressor Whi5.,de Bruin RA; McDonald WH; Kalashnikova TI; Yates J; Wittenberg C,False
1019943,15210111,2004 Jun 25,"CDK activity antagonizes Whi5, an inhibitor of G1/S transcription in yeast.",Costanzo M; Nishikawa JL; Tang X; Millman JS; Schub O; Breitkreuz K; Dewar D; Rupes I; Andrews B; Tyers M,False
1019015,15035983,2004 Mar 19,Structures of mismatch replication errors observed in a DNA polymerase.,Johnson SJ; Beese LS,False
1004510,15242649,2004 Jul 09,Huntingtin controls neurotrophic support and survival of neurons by enhancing BDNF vesicular transport along microtubules.,Gauthier LR; Charrin BC; Borrell-Pagès M; Dompierre JP; Rangone H; Cordelières FP; De Mey J; MacDonald ME; Lessmann V; Humbert S; Saudou F,False
1020504,15294160,2004 Aug 6,MAP kinase-mediated stress relief that precedes and regulates the timing of transcriptional induction.,Proft M; Struhl K,False
1019982,15109496,2004 Apr 30,Myosin II-dependent cortical movement is required for centrosome separation and positioning during mitotic spindle assembly.,Rosenblatt J; Cramer LP; Baum B; McGee KM,False
1019188,15260986,2004 Jul 23,Tie2/angiopoietin-1 signaling regulates hematopoietic stem cell quiescence in the bone marrow niche.,Arai F; Hirao A; Ohmura M; Sato H; Matsuoka S; Takubo K; Ito K; Koh GY; Suda T,False
1020338,15210117,2004 Jun 25,Taste representations in the Drosophila brain.,Wang Z; Singhvi A; Kong P; Scott K,False
1020516,15294163,2004 Aug 06,Calmodulin and Munc13 form a Ca2+ sensor/effector complex that controls short-term synaptic plasticity.,Junge HJ; Rhee JS; Jahn O; Varoqueaux F; Spiess J; Waxham MN; Rosenmund C; Brose N,False
1020759,15315757,2004 Aug 20,C. elegans HIM-17 links chromatin modification and competence for initiation of meiotic recombination.,Reddy KC; Villeneuve AM,False
1020974,15315759,2004 Aug 20,Cryo-EM visualization of a viral internal ribosome entry site bound to human ribosomes: the IRES functions as an RNA-based translation factor.,Spahn CM; Jan E; Mulder A; Grassucci RA; Sarnow P; Frank J,False
1020971,15339665,2004 Sep 03,"Structure, exchange determinants, and family-wide rab specificity of the tandem helical bundle and Vps9 domains of Rabex-5.",Delprato A; Merithew E; Lambright DG,False
1006703,15315760,2004 Aug 20,Mouse development and cell proliferation in the absence of D-cyclins.,Kozar K; Ciemerych MA; Rebel VI; Shigematsu H; Zagozdzon A; Sicinska E; Geng Y; Yu Q; Bhattacharya S; Bronson RT; Akashi K; Sicinski P,False
1001887,14675532,2003 Dec 12,Plant responses to ethylene gas are mediated by SCF(EBF1/EBF2)-dependent proteolysis of EIN3 transcription factor.,Guo H; Ecker JR,False
1016154,14675533,2003 Dec 12,EIN3-dependent regulation of plant ethylene hormone signaling by two arabidopsis F box proteins: EBF1 and EBF2.,Potuschak T; Lechner E; Parmentier Y; Yanagisawa S; Grava S; Koncz C; Genschik P,False
1020755,15315755,2004 Aug 20,Three-dimensional rearrangement of proteins in the tail of bacteriophage T4 on infection of its host.,Leiman PG; Chipman PR; Kostyuchenko VA; Mesyanzhinov VV; Rossmann MG,False
1018009,15016378,2004 Feb 06,APPL proteins link Rab5 to nuclear signal transduction via an endosomal compartment.,Miaczynska M; Christoforidis S; Giner A; Shevchenko A; Uttenweiler-Joseph S; Habermann B; Wilm M; Parton RG; Zerial M,False
1020681,15294157,2004 Aug 06,DksA: a critical component of the transcription initiation machinery that potentiates the regulation of rRNA promoters by ppGpp and the initiating NTP.,Paul BJ; Barker MM; Ross W; Schneider DA; Webb C; Foster JW; Gourse RL,False
1020672,15294156,2004 Aug 06,Regulation through the secondary channel--structural framework for ppGpp-DksA synergism during transcription.,Perederina A; Svetlov V; Vassylyeva MN; Tahirov TH; Yokoyama S; Artsimovitch I; Vassylyev DG,False
1020212,15260994,2004 Jul 23,FGF22 and its close relatives are presynaptic organizing molecules in the mammalian brain.,Umemori H; Linhoff MW; Ornitz DM; Sanes JR,False
1013438,12732144,2003 May 02,Closing the folding chamber of the eukaryotic chaperonin requires the transition state of ATP hydrolysis.,Meyer AS; Gillespie JR; Walther D; Millet IS; Doniach S; Frydman J,False
1019941,15163407,2004 May 28,The active site of the ribosome is composed of two layers of conserved nucleotides with distinct roles in peptide bond formation and peptide release.,Youngman EM; Brunelle JL; Kochaniak AB; Green R,False
1020589,14636557,2003 Oct 31,Taspase1: a threonine aspartase required for cleavage of MLL and proper HOX gene expression.,Hsieh JJ; Cheng EH; Korsmeyer SJ,False
1020378,15260989,2004 Jul 23,The chromosomal passenger complex is required for chromatin-induced microtubule stabilization and spindle assembly.,Sampath SC; Ohi R; Leismann O; Salic A; Pozniakovski A; Funabiki H,False
1020323,15242641,2004 Jul 09,Variegated transcriptional activation of the immunoglobulin kappa locus in pre-b cells contributes to the allelic exclusion of light-chain expression.,Liang HE; Hsu LY; Cado D; Schlissel MS,False
1004531,15260990,2004 Jul 23,Toca-1 mediates Cdc42-dependent actin nucleation by activating the N-WASP-WIP complex.,Ho HY; Rohatgi R; Lebensohn AM; Le Ma; Li J; Gygi SP; Kirschner MW,False
1020228,15260993,2004 Jul 23,A neurotrophin signaling cascade coordinates sympathetic neuron development through differential control of TrkA trafficking and retrograde signaling.,Kuruvilla R; Zweifel LS; Glebova NO; Lonze BE; Valdez G; Ye H; Ginty DD,False
1019322,15163414,2004 May 28,Polysaccharide processing and presentation by the MHCII pathway.,Cobb BA; Wang Q; Tzianabos AO; Kasper DL,False
1015325,15137944,2004 May 14,Instruction of distinct CD4 T helper cell fates by different notch ligands on antigen-presenting cells.,Amsen D; Blander JM; Lee GR; Tanigaki K; Honjo T; Flavell RA,False
1019768,15210116,2004 Jun 25,The molecular basis of odor coding in the Drosophila antenna.,Hallem EA; Ho MG; Carlson JR,False
1020192,15186781,2004 Jun 11,A contextual model for axonal sorting into glomeruli in the mouse olfactory system.,Feinstein P; Mombaerts P,False
1020173,15186779,2004 Jun 11,Survival of resting mature B lymphocytes depends on BCR signaling via the Igalpha/beta heterodimer.,Kraus M; Alimzhanov MB; Rajewsky N; Rajewsky K,False
1020013,15137941,2004 May 14,Crystal structure of the DegS stress sensor: How a PDZ domain recognizes misfolded protein and activates a protease.,Wilken C; Kitzing K; Kurzbauer R; Ehrmann M; Clausen T,False
1020182,15242647,2004 Jul 09,Multiubiquitin chain receptors define a layer of substrate selectivity in the ubiquitin-proteasome system.,Verma R; Oania R; Graumann J; Deshaies RJ,False
1019991,15242646,2004 Jul 09,Mdm2-mediated NEDD8 conjugation of p53 inhibits its transcriptional activity.,Xirodimas DP; Saville MK; Bourdon JC; Hay RT; Lane DP,False
1019999,15242648,2004 Jul 09,A role for Drosophila IAP1-mediated caspase inhibition in Rac-dependent cell migration.,Geisbrecht ER; Montell DJ,False
1020025,15242645,2004 Jul 09,The small RNA chaperone Hfq and multiple small RNAs control quorum sensing in Vibrio harveyi and Vibrio cholerae.,Lenz DH; Mok KC; Lilley BN; Kulkarni RV; Wingreen NS; Bassler BL,False
1020098,15137939,2004 May 14,Cdc14 and condensin control the dissolution of cohesin-independent chromosome linkages at repeated DNA.,D'Amours D; Stegmeier F; Amon A,False
1020097,15137940,2004 May 14,Cdc14 phosphatase induces rDNA condensation and resolves cohesin-independent cohesion during budding yeast anaphase.,Sullivan M; Higuchi T; Katis VL; Uhlmann F,False
1018766,15109498,2004 Apr 30,ATF4 is a substrate of RSK2 and an essential regulator of osteoblast biology; implication for Coffin-Lowry Syndrome.,Yang X; Matsuda K; Bialek P; Jacquot S; Masuoka HC; Schinke T; Li L; Brancorsini S; Sassone-Corsi P; Townes TM; Hanauer A; Karsenty G,False
1019310,15137937,2004 May 14,Genome-wide localization of the nuclear transport machinery couples transcriptional status and nuclear organization.,Casolari JM; Brown CR; Komili S; West J; Hieronymus H; Silver PA,False
1019057,15137943,2004 May 14,Calcium and a calcium-dependent protein kinase regulate gamete formation and mosquito transmission in a malaria parasite.,Billker O; Dechamps S; Tewari R; Wenig G; Franke-Fayard B; Brinkmann V,False
1018738,15084263,2004 Apr 16,Homeostatic expansion of T cells during immune insufficiency generates autoimmunity.,King C; Ilic A; Koelsch K; Sarvetnick N,False
1019615,15186774,2004 Jun 11,Mapping global histone acetylation patterns to gene expression.,Kurdistani SK; Tavazoie S; Grunstein M,False
1019394,15163406,2004 May 28,Adaptation of a DNA replication checkpoint response depends upon inactivation of Claspin by the Polo-like kinase.,Yoo HY; Kumagai A; Shevchenko A; Shevchenko A; Dunphy WG,False
1018962,15137946,2004 May 14,Comparative genomics identifies a flagellar and basal body proteome that includes the BBS5 human disease gene.,Li JB; Gerdes JM; Haycraft CJ; Fan Y; Teslovich TM; May-Simera H; Li H; Blacque OE; Li L; Leitch CC; Lewis RA; Green JS; Parfrey PS; Leroux MR; Davidson WS; Beales PL; Guay-Woodford LM; Yoder BK; Stormo GD; Katsanis N; Dutcher SK,False
1019743,15210112,2004 Jun 25,Coordination of cell division and chromosome segregation by a nucleoid occlusion protein in Bacillus subtilis.,Wu LJ; Errington J,False
1018008,15016379,2004 Feb 06,Complete polarization of single intestinal epithelial cells upon activation of LKB1 by STRAD.,Baas AF; Kuipers J; van der Wel NN; Batlle E; Koerten HK; Peters PJ; Clevers HC,False
1019262,15163413,2004 May 28,Stepwise reprogramming of B cells into macrophages.,Xie H; Ye M; Feng R; Graf T,False
1019778,15210114,2004 Jun 25,"Siah2 regulates stability of prolyl-hydroxylases, controls HIF1alpha abundance, and modulates physiological responses to hypoxia.",Nakayama K; Frew IJ; Hagensen M; Skals M; Habelhah H; Bhoumik A; Kadoya T; Erdjument-Bromage H; Tempst P; Frappell PB; Bowtell DD; Ronai Z,False
1018692,15084261,2004 Apr 16,Cyclin C/cdk3 promotes Rb-dependent G0 exit.,Ren S; Rollins BJ,False
1019723,15186775,2004 Jun 11,"Ordered cooperative functions of PRMT1, p300, and CARM1 in transcriptional activation by p53.",An W; Kim J; Roeder RG,False
1019612,15163411,2004 May 28,Yeast Ras regulates the complex that catalyzes the first step in GPI-anchor biosynthesis at the ER.,Sobering AK; Watanabe R; Romeo MJ; Yan BC; Specht CA; Orlean P; Riezman H; Levin DE,False
1019113,15137945,2004 May 14,Decoding cilia function: defining specialized genes required for compartmentalized cilia biogenesis.,Avidor-Reiss T; Maer AM; Koundakjian E; Polyanovsky A; Keil T; Subramaniam S; Zuker CS,False
1020120,15210115,2004 Jun 25,Molecular recognition by LARGE is essential for expression of functional dystroglycan.,Kanagawa M; Saito F; Kunz S; Yoshida-Moriguchi T; Barresi R; Kobayashi YM; Muschler J; Dumanski JP; Michele DE; Oldstone MB; Campbell KP,False
1016983,14718168,2004 Jan 09,"Sus1, a functional component of the SAGA histone acetylase complex and the nuclear pore-associated mRNA export machinery.",Rodríguez-Navarro S; Fischer T; Luo MJ; Antúnez O; Brettschneider S; Lechner J; Pérez-Ortín JE; Reed R; Hurt E,False
1019519,15186776,2004 Jun 11,Structure of the Rab7:REP-1 complex: insights into the mechanism of Rab prenylation and choroideremia disease.,Rak A; Pylypenko O; Niculae A; Pyatkov K; Goody RS; Alexandrov K,False
1015212,15084257,2004 Apr 16,Predicting gene expression from sequence.,Beer MA; Tavazoie S,False
1019381,15084260,2004 Apr 16,IkappaB kinase promotes tumorigenesis through inhibition of forkhead FOXO3a.,Hu MC; Lee DF; Xia W; Golfman LS; Ou-Yang F; Yang JY; Zou Y; Bao S; Hanada N; Saso H; Kobayashi R; Hung MC,False
1019333,15163409,2004 May 28,The beta-thymosin/WH2 domain; structural basis for the switch from inhibition to promotion of actin assembly.,Hertzog M; van Heijenoort C; Didry D; Gaudier M; Coutant J; Gigant B; Didelot G; Préat T; Knossow M; Guittet E; Carlier MF,False
1018011,15016375,2004 Feb 06,Genetic and epigenetic regulation of the FLO gene family generates cell-surface variation in yeast.,Halme A; Bumgarner S; Styles C; Fink GR,False
1019202,15066288,2004 Apr 02,A distinct role for norepinephrine in memory retrieval.,Murchison CF; Zhang XY; Zhang WP; Ouyang M; Lee A; Thomas SA,False
1018279,15006350,2004 Mar 05,PAR-1 kinase plays an initiator role in a temporally ordered phosphorylation process that confers tau toxicity in Drosophila.,Nishimura I; Yang Y; Lu B,False
1019108,15109492,2004 Apr 30,Identification of a human endonuclease complex reveals a link between tRNA splicing and pre-mRNA 3' end formation.,Paushkin SV; Patel M; Furia BS; Peltz SW; Trotta CR,False
1019037,15006349,2004 Mar 05,Complement-like protein TEP1 is a determinant of vectorial capacity in the malaria vector Anopheles gambiae.,Blandin S; Shiao SH; Moita LF; Janse CJ; Waters AP; Kafatos FC; Levashina EA,False
1018926,15084256,2004 Apr 16,"RAG proteins shepherd double-strand breaks to a specific pathway, suppressing error-prone repair, but RAG nicking initiates homologous recombination.",Lee GS; Neiditch MB; Salus SS; Roth DB,False
1018570,15084255,2004 Apr 16,The divergent Robo family protein rig-1/Robo3 is a negative regulator of slit responsiveness required for midline crossing by commissural axons.,Sabatier C; Plump AS; Le Ma; Brose K; Tamada A; Murakami F; Lee EY; Tessier-Lavigne M,False
1004682,15006353,2004 Mar 05,Crystal structures of a Formin Homology-2 domain reveal a tethered dimer architecture.,Xu Y; Moseley JB; Sagot I; Poy F; Pellman D; Goode BL; Eck MJ,False
1018817,15109493,2004 Apr 30,Telomere length homeostasis is achieved via a switch between telomerase- extendible and -nonextendible states.,Teixeira MT; Arneric M; Sperisen P; Lingner J,False
1008912,15066280,2004 Apr 02,"Crossover/noncrossover differentiation, synaptonemal complex formation, and regulatory surveillance at the leptotene/zygotene transition of meiosis.",Börner GV; Kleckner N; Hunter N,False
1018816,15109494,2004 Apr 30,Telomere maintenance requires the RAD51D recombination/repair protein.,Tarsounas M; Muñoz P; Claas A; Smiraldo PG; Pittman DL; Blasco MA; West SC,False
